id,matchday,date,home,away,fhg,fag
94,10,2012-11-03,TOT,WIG,0,1
95,10,2012-11-03,WHU,MCI,0,0
96,10,2012-11-04,LIV,NEW,1,1
97,10,2012-11-04,QPR,REA,1,1
98,10,2012-11-05,WBA,SOU,2,0
99,11,2012-11-10,AVL,MUN,2,3
100,11,2012-11-10,EVE,SUN,2,1
101,11,2012-11-10,REA,NOR,0,0
102,11,2012-11-10,SOU,SWA,1,1
103,11,2012-11-10,STK,QPR,1,0
104,11,2012-11-10,ARS,FUL,3,3
105,11,2012-11-10,WIG,WBA,1,2
106,11,2012-11-11,CHE,LIV,1,1
107,11,2012-11-11,NEW,WHU,0,1
108,11,2012-11-11,MCI,TOT,2,1
109,12,2012-11-17,ARS,TOT,5,2
110,12,2012-11-17,NEW,SWA,1,2
111,12,2012-11-17,MCI,AVL,5,0
112,12,2012-11-17,QPR,SOU,1,3
113,12,2012-11-17,NOR,MUN,1,0
114,12,2012-11-17,LIV,WIG,3,0
115,12,2012-11-17,REA,EVE,2,1
116,12,2012-11-17,WBA,CHE,2,1
117,12,2012-11-18,FUL,SUN,1,3
118,12,2012-11-19,WHU,STK,1,1
119,13,2012-11-24,EVE,NOR,1,1
120,13,2012-11-24,MUN,QPR,3,1
121,13,2012-11-24,AVL,ARS,0,0
122,13,2012-11-24,WIG,REA,3,2
123,13,2012-11-24,STK,FUL,1,0
124,13,2012-11-24,SUN,WBA,2,4
125,13,2012-11-25,CHE,MCI,0,0
126,13,2012-11-25,SOU,NEW,2,0
127,13,2012-11-25,SWA,LIV,0,0
128,13,2012-11-25,TOT,WHU,3,1
129,14,2012-11-27,AVL,REA,1,0
130,14,2012-11-27,SUN,QPR,0,0
131,14,2012-11-28,SOU,NOR,1,1
132,14,2012-11-28,MUN,WHU,1,0
133,14,2012-11-28,STK,NEW,2,1
134,14,2012-11-28,SWA,WBA,3,1
135,14,2012-11-28,TOT,LIV,2,1
136,14,2012-11-28,WIG,MCI,0,2
137,14,2012-11-28,CHE,FUL,0,0
138,14,2012-11-28,EVE,ARS,1,1
139,15,2012-12-01,ARS,SWA,0,2
140,15,2012-12-01,FUL,TOT,0,3
141,15,2012-12-01,LIV,SOU,1,0
142,15,2012-12-01,MCI,EVE,1,1
143,15,2012-12-01,QPR,AVL,1,1
144,15,2012-12-01,REA,MUN,3,4
145,15,2012-12-01,WBA,STK,0,1
146,15,2012-12-01,WHU,CHE,3,1
147,15,2012-12-02,NOR,SUN,2,1
148,15,2012-12-03,NEW,WIG,3,0
149,16,2012-12-08,ARS,WBA,2,0
150,16,2012-12-08,AVL,STK,0,0
151,16,2012-12-08,SOU,REA,1,0
152,16,2012-12-08,SUN,CHE,1,3
153,16,2012-12-08,SWA,NOR,3,4
154,16,2012-12-08,WIG,QPR,2,2
155,16,2012-12-09,MCI,MUN,2,3
156,16,2012-12-09,WHU,LIV,2,3
157,16,2012-12-09,EVE,TOT,2,1
158,16,2012-12-10,FUL,NEW,2,1
159,2,2012-12-11,SUN,REA,3,0
160,17,2012-12-15,LIV,AVL,1,3
161,17,2012-12-15,MUN,SUN,3,1
162,17,2012-12-15,NEW,MCI,1,3
163,17,2012-12-15,NOR,WIG,2,1
164,17,2012-12-15,QPR,FUL,2,1
165,17,2012-12-15,STK,EVE,1,1
166,17,2012-12-16,TOT,SWA,1,0
167,17,2012-12-16,WBA,WHU,0,0
168,17,2012-12-17,REA,ARS,2,5
169,18,2012-12-22,LIV,FUL,4,0
170,18,2012-12-22,MCI,REA,1,0
171,18,2012-12-22,NEW,QPR,1,0
172,18,2012-12-22,SOU,SUN,0,1
173,18,2012-12-22,TOT,STK,0,0
174,18,2012-12-22,WBA,NOR,2,1
175,18,2012-12-22,WHU,EVE,1,2
176,18,2012-12-22,WIG,ARS,0,1
177,18,2012-12-23,CHE,AVL,8,0
178,18,2012-12-23,SWA,MUN,1,1
179,19,2012-12-26,AVL,TOT,0,4
180,19,2012-12-26,EVE,WIG,2,1
181,19,2012-12-26,FUL,SOU,1,1
182,19,2012-12-26,MUN,NEW,4,3
183,19,2012-12-26,NOR,CHE,0,1
184,19,2012-12-26,QPR,WBA,1,2
185,19,2012-12-26,REA,SWA,0,0
186,19,2012-12-26,STK,LIV,3,1
187,19,2012-12-26,SUN,MCI,1,0
188,20,2012-12-29,ARS,NEW,7,3
189,20,2012-12-29,AVL,WIG,0,3
190,20,2012-12-29,FUL,SWA,1,2
191,20,2012-12-29,MUN,WBA,2,0
192,20,2012-12-29,NOR,MCI,3,4
193,20,2012-12-29,REA,WHU,1,0
194,20,2012-12-29,STK,SOU,3,3
195,20,2012-12-29,SUN,TOT,1,2
196,20,2012-12-30,EVE,CHE,1,2
197,20,2012-12-30,QPR,LIV,0,3
198,21,2013-01-01,MCI,STK,3,0
199,21,2013-01-01,SOU,ARS,1,1
200,21,2013-01-01,SWA,AVL,2,2
201,21,2013-01-01,TOT,REA,3,1
202,21,2013-01-01,WBA,FUL,1,2
203,21,2013-01-01,WHU,NOR,2,1
204,21,2013-01-01,WIG,MUN,0,4
205,21,2013-01-02,CHE,QPR,0,1
206,21,2013-01-02,LIV,SUN,3,0
207,21,2013-01-02,NEW,EVE,1,2
208,22,2013-01-12,AVL,SOU,0,1
209,22,2013-01-12,EVE,SWA,0,0
210,22,2013-01-12,FUL,WIG,1,1
211,22,2013-01-12,NOR,NEW,0,0
212,22,2013-01-12,QPR,TOT,0,0
213,22,2013-01-12,REA,WBA,3,2
214,22,2013-01-12,STK,CHE,0,4
215,22,2013-01-12,SUN,WHU,3,0
216,22,2013-01-13,ARS,MCI,0,2
217,22,2013-01-13,MUN,LIV,2,1
218,17,2013-01-16,CHE,SOU,2,2
219,23,2013-01-19,LIV,NOR,5,0
220,23,2013-01-19,MCI,FUL,2,0
221,23,2013-01-19,NEW,REA,1,2
222,23,2013-01-19,SWA,STK,3,1
223,23,2013-01-19,WBA,AVL,2,2
224,23,2013-01-19,WHU,QPR,1,1
225,23,2013-01-19,WIG,SUN,2,3
226,23,2013-01-20,CHE,ARS,2,1
227,23,2013-01-20,TOT,MUN,1,1
228,23,2013-01-21,SOU,EVE,0,0
229,19,2013-01-23,ARS,WHU,5,1
230,24,2013-01-29,STK,WIG,2,2
231,24,2013-01-29,SUN,SWA,0,0
232,24,2013-01-29,QPR,MCI,0,0
233,24,2013-01-29,AVL,NEW,1,2
234,24,2013-01-30,MUN,SOU,2,1
235,24,2013-01-30,NOR,TOT,1,1
236,24,2013-01-30,REA,CHE,2,2
237,24,2013-01-30,EVE,WBA,2,1
238,24,2013-01-30,FUL,WHU,3,1
239,24,2013-01-30,ARS,LIV,2,2
240,25,2013-02-02,ARS,STK,1,0
241,25,2013-02-02,EVE,AVL,3,3
242,25,2013-02-02,FUL,MUN,0,1
243,25,2013-02-02,NEW,CHE,3,2
244,25,2013-02-02,QPR,NOR,0,0
245,25,2013-02-02,REA,SUN,2,1
246,25,2013-02-02,WHU,SWA,1,0
247,25,2013-02-02,WIG,SOU,2,2
248,25,2013-02-03,MCI,LIV,2,2
249,25,2013-02-03,WBA,TOT,0,1
250,26,2013-02-09,CHE,WIG,4,1
251,26,2013-02-09,NOR,FUL,0,0
252,26,2013-02-09,SOU,MCI,3,1
253,26,2013-02-09,STK,REA,2,1
254,26,2013-02-09,SUN,ARS,0,1
255,26,2013-02-09,SWA,QPR,4,1
256,26,2013-02-09,TOT,NEW,2,1
257,26,2013-02-10,AVL,WHU,2,1
258,26,2013-02-10,MUN,EVE,2,0
259,26,2013-02-11,LIV,WBA,0,2
260,27,2013-02-17,LIV,SWA,5,0
261,27,2013-02-23,REA,WIG,0,3
262,27,2013-02-23,WBA,SUN,2,1
263,27,2013-02-23,QPR,MUN,0,2
264,27,2013-02-23,ARS,AVL,2,1
265,27,2013-02-23,FUL,STK,1,0
266,27,2013-02-23,NOR,EVE,2,1
267,27,2013-02-24,MCI,CHE,2,0
268,27,2013-02-24,NEW,SOU,4,2
269,27,2013-02-25,WHU,TOT,2,3
270,28,2013-03-02,CHE,WBA,1,0
271,28,2013-03-02,EVE,REA,3,1
272,28,2013-03-02,SWA,NEW,1,0
273,28,2013-03-02,WIG,LIV,0,4
274,28,2013-03-02,STK,WHU,0,1
275,28,2013-03-02,MUN,NOR,4,0
276,28,2013-03-02,SUN,FUL,2,2
277,28,2013-03-02,SOU,QPR,1,2
278,28,2013-03-03,TOT,ARS,2,1
279,28,2013-03-04,AVL,MCI,0,1
280,29,2013-03-09,NOR,SOU,0,0
281,29,2013-03-09,QPR,SUN,3,1
282,29,2013-03-09,WBA,SWA,2,1
283,29,2013-03-09,REA,AVL,1,2
284,29,2013-03-10,LIV,TOT,3,2
285,29,2013-03-10,NEW,STK,2,1
286,30,2013-03-16,SWA,ARS,0,2
287,30,2013-03-16,SOU,LIV,3,1
288,30,2013-03-16,STK,WBA,0,0
289,30,2013-03-16,EVE,MCI,2,0
290,30,2013-03-16,MUN,REA,1,0
291,30,2013-03-16,AVL,QPR,3,2
292,30,2013-03-17,SUN,NOR,1,1
293,30,2013-03-17,TOT,FUL,0,1
294,30,2013-03-17,CHE,WHU,2,0
295,30,2013-03-17,WIG,NEW,2,1
296,31,2013-03-30,MCI,NEW,4,0
297,31,2013-03-30,SWA,TOT,1,2
298,31,2013-03-30,SUN,MUN,0,1
299,31,2013-03-30,SOU,CHE,2,1
300,31,2013-03-30,ARS,REA,4,1
301,31,2013-03-30,EVE,STK,1,0
302,31,2013-03-30,WIG,NOR,1,0
303,31,2013-03-30,WHU,WBA,3,1
304,31,2013-03-31,AVL,LIV,1,2
305,31,2013-04-01,FUL,QPR,3,2
306,32,2013-04-06,STK,AVL,1,3
307,32,2013-04-06,WBA,ARS,1,2
308,32,2013-04-06,NOR,SWA,2,2
309,32,2013-04-06,REA,SOU,0,2
310,32,2013-04-07,TOT,EVE,2,2
311,32,2013-04-07,QPR,WIG,1,1
312,32,2013-04-07,CHE,SUN,2,1
313,32,2013-04-07,NEW,FUL,1,0
314,32,2013-04-07,LIV,WHU,0,0
315,32,2013-04-08,MUN,MCI,1,2
316,33,2013-04-13,ARS,NOR,3,1
317,33,2013-04-13,AVL,FUL,1,1
318,33,2013-04-13,EVE,QPR,2,0
319,33,2013-04-13,REA,LIV,0,0
320,33,2013-04-13,SOU,WHU,1,1
321,33,2013-04-14,NEW,SUN,0,3
322,33,2013-04-14,STK,MUN,0,2
323,29,2013-04-16,ARS,EVE,0,0
324,29,2013-04-17,WHU,MUN,2,2
325,29,2013-04-17,MCI,WIG,1,0
326,29,2013-04-17,FUL,CHE,0,3
327,34,2013-04-20,FUL,ARS,0,1
328,34,2013-04-20,SUN,EVE,1,0
329,34,2013-04-20,QPR,STK,0,2
330,34,2013-04-20,WBA,NEW,1,1
331,34,2013-04-20,SWA,SOU,0,0
332,34,2013-04-20,NOR,REA,2,1
333,34,2013-04-20,WHU,WIG,2,0
334,34,2013-04-21,LIV,CHE,2,2
335,34,2013-04-21,TOT,MCI,3,1
336,34,2013-04-22,MUN,AVL,3,0
337,35,2013-04-27,EVE,FUL,1,0
338,35,2013-04-27,MCI,WHU,2,1
339,35,2013-04-27,NEW,LIV,0,6
340,35,2013-04-27,WIG,TOT,2,2
341,35,2013-04-27,STK,NOR,1,0
342,35,2013-04-27,SOU,WBA,0,3
343,35,2013-04-28,CHE,SWA,2,0
344,35,2013-04-28,ARS,MUN,1,1
345,35,2013-04-28,REA,QPR,0,0
346,35,2013-04-29,AVL,SUN,6,1
347,36,2013-05-04,NOR,AVL,1,2
348,36,2013-05-04,FUL,REA,2,4
349,36,2013-05-04,WBA,WIG,2,3
350,36,2013-05-04,SWA,MCI,0,0
351,36,2013-05-04,QPR,ARS,0,1
352,36,2013-05-04,WHU,NEW,0,0
353,36,2013-05-04,TOT,SOU,1,0
354,36,2013-05-05,LIV,EVE,0,0
355,36,2013-05-05,MUN,CHE,0,1
356,36,2013-05-06,SUN,STK,1,1
357,33,2013-05-07,MCI,WBA,1,0
358,33,2013-05-07,WIG,SWA,2,3
359,33,2013-05-08,CHE,TOT,2,2
360,37,2013-05-11,AVL,CHE,1,2
361,37,2013-05-12,STK,TOT,1,2
362,37,2013-05-12,MUN,SWA,2,1
363,37,2013-05-12,SUN,SOU,1,1
364,37,2013-05-12,NOR,WBA,4,0
365,37,2013-05-12,QPR,NEW,1,2
366,37,2013-05-12,FUL,LIV,1,3
367,37,2013-05-12,EVE,WHU,2,0
368,37,2013-05-14,REA,MCI,0,2
369,37,2013-05-14,ARS,WIG,4,1
370,38,2013-05-19,WBA,MUN,5,5
371,38,2013-05-19,NEW,ARS,0,1
372,38,2013-05-19,TOT,SUN,1,0
373,38,2013-05-19,MCI,NOR,2,3
374,38,2013-05-19,SWA,FUL,0,3
375,38,2013-05-19,SOU,STK,1,1
376,38,2013-05-19,LIV,QPR,1,0
377,38,2013-05-19,CHE,EVE,2,1
378,38,2013-05-19,WHU,REA,4,2
379,38,2013-05-19,WIG,AVL,2,2
